    0.147998711852611405E+04    0.274816834237413499E+01    0.215746752199873271E+02   -0.766341594179906679E+03
    0.147948811488349247E+04    0.273908480900086726E+01    0.201180908348218566E+02   -0.766340699920226598E+03
    0.147955018779481134E+04    0.274753767901346579E+01    0.215113762465519898E+02   -0.766333313654178596E+03
    0.148124772355097275E+04    0.273074906402028761E+01    0.207736746640453873E+02   -0.766332862368952192E+03
    0.148135419187956313E+04    0.274124697874954926E+01    0.208234893469368103E+02   -0.766328426083590784E+03
    0.148066849946232014E+04    0.274370653656786123E+01    0.215191325133893088E+02   -0.766326101956538650E+03
    0.147973917309186595E+04    0.275392828035528048E+01    0.202160216177852021E+02   -0.766318879231544315E+03
    0.148048747206172584E+04    0.274275202111303074E+01    0.200297307707451893E+02   -0.766312875107071932E+03
    0.148108476417776819E+04    0.273057485323075966E+01    0.205428340345675196E+02   -0.766311709154215350E+03
    0.147943875919171023E+04    0.275484490143429861E+01    0.203968099425674723E+02   -0.766262816825451296E+03
    0.147961309757052118E+04    0.275648385731542556E+01    0.205782882839359900E+02   -0.766226032206797640E+03
    0.147968961061662731E+04    0.275567792473493345E+01    0.209193346237820776E+02   -0.766147303355291797E+03
    0.148035781025115193E+04    0.274507487128570471E+01    0.202266523324078378E+02   -0.766074152645650315E+03
    0.148056601559835735E+04    0.274812730965536822E+01    0.205751491652159046E+02   -0.766007104159116579E+03
    0.148013810127348279E+04    0.272824561918569142E+01    0.207845699136324669E+02   -0.766296021538561718E+03
    0.147973336519708528E+04    0.274654102746090745E+01    0.207259400387266055E+02   -0.765797216161390679E+03
    0.148099014146873151E+04    0.274385573517956560E+01    0.203870818999760388E+02   -0.766241109984689047E+03
    0.147937613284227268E+04    0.274773585202441506E+01    0.210797381567730042E+02   -0.766019262854858539E+03
    0.148061980846522192E+04    0.274151526687118441E+01    0.201166711535308878E+02   -0.766243088544936427E+03
    0.148093013894546334E+04    0.274708191079287323E+01    0.205193023416304356E+02   -0.766230160859064426E+03
    0.148079763078822180E+04    0.274478420697143077E+01    0.206309283252082025E+02   -0.766005390076239109E+03
    0.147972309277806039E+04    0.274880154325569759E+01    0.212936882505932346E+02   -0.766066675889847602E+03
    0.148118007846050932E+04    0.273581882329412718E+01    0.204291983865259255E+02   -0.766282317821370270E+03
    0.148081551166906092E+04    0.273596160124536203E+01    0.204980186674696512E+02   -0.766034941773836181E+03
    0.148058745634787419E+04    0.273301043571407254E+01    0.213781212129551932E+02   -0.766283330333410504E+03
    0.148015625292000209E+04    0.274158610370788169E+01    0.215608020819961155E+02   -0.766257234096143520E+03
    0.147919234401128824E+04    0.274358874570486710E+01    0.205361011697606273E+02   -0.766098835034372087E+03
    0.148019691096979341E+04    0.273869741426558377E+01    0.213311165539164591E+02   -0.766029799700411559E+03
    0.147996434091666811E+04    0.273583802077973992E+01    0.203971759004073334E+02   -0.766016743074923625E+03
    0.148075723481549539E+04    0.273622682143881413E+01    0.203961090410576844E+02   -0.766069277526435940E+03
    0.147941254944695902E+04    0.274801043463531736E+01    0.212995511203599222E+02   -0.766165438985225364E+03
    0.148117210513349073E+04    0.273441326574327581E+01    0.206541688319648244E+02   -0.766194388081707984E+03
    0.148129315570704762E+04    0.274215415092387405E+01    0.207208338223933595E+02   -0.766301624766112127E+03
    0.148057366307272173E+04    0.274562012878799377E+01    0.208861503678228360E+02   -0.765885788711251507E+03
    0.148057366307272173E+04    0.274562012878799377E+01    0.208861503678228360E+02   -0.765885788711251507E+03
    0.148076645971330231E+04    0.273144826822720255E+01    0.203947330833466509E+02   -0.766235434192831462E+03
    0.148008377144343672E+04    0.273458621657358725E+01    0.201354260127868656E+02   -0.766286325864456558E+03
    0.147924288762823198E+04    0.274163318422332436E+01    0.207828045132043826E+02   -0.766048590823717632E+03
    0.148044427122573188E+04    0.274356881090109361E+01    0.205185848591540747E+02   -0.765858585074450048E+03
    0.148010383691424431E+04    0.274944796761925403E+01    0.202790458471274349E+02   -0.766087000396469307E+03
    0.147941410308806894E+04    0.273654334048452164E+01    0.204928551032819541E+02   -0.766171972065910040E+03
    0.147901921478187819E+04    0.274841933382896331E+01    0.206714901960332469E+02   -0.766183715432694271E+03
    0.148079446965794136E+04    0.275097714770595925E+01    0.208322387999062499E+02   -0.766256298745595927E+03
    0.148065326169578088E+04    0.273616794388166484E+01    0.202281556173017805E+02   -0.766177935899871272E+03
    0.147940984576018809E+04    0.274034238580160361E+01    0.203952395319370652E+02   -0.766094956688049706E+03
    0.147979065108467671E+04    0.275072744142307624E+01    0.209628873827206803E+02   -0.765915167616951976E+03
    0.147970490871354423E+04    0.275233969998872663E+01    0.211767348576994010E+02   -0.766093901247674012E+03
    0.148049330190211845E+04    0.273191016332903791E+01    0.207708103243467122E+02   -0.766023225831607988E+03
    0.148099081487304579E+04    0.274580849451891140E+01    0.206843695949156370E+02   -0.766164702416369778E+03
    0.147994096189724269E+04    0.275267168016901564E+01    0.211991356118674190E+02   -0.766116606109342001E+03
    0.147967290077217331E+04    0.274523461000438207E+01    0.212543729728187429E+02   -0.765996345050001310E+03
    0.147981760998431650E+04    0.273818369608480250E+01    0.206067474847204437E+02   -0.765870306194530485E+03
    0.148090612909288188E+04    0.272979333054008055E+01    0.211050154432202817E+02   -0.766301400736770916E+03
    0.148086763972302333E+04    0.274831075777868694E+01    0.205503394577377492E+02   -0.766223851015543005E+03
    0.147982574741123858E+04    0.275276164804070245E+01    0.205279409942384632E+02   -0.766031686379869711E+03
    0.148119968214454002E+04    0.274017046918968799E+01    0.209405483228206180E+02   -0.766185113622596987E+03
    0.147967371411722070E+04    0.275310637318484241E+01    0.206697016016242685E+02   -0.766010124621037448E+03
    0.147967371411722070E+04    0.275310637318484241E+01    0.206697016016242685E+02   -0.766010124621037448E+03
    0.147975765696179360E+04    0.274442282015422112E+01    0.205592454065231465E+02   -0.765816849693177915E+03
    0.147975765696179360E+04    0.274442282015422112E+01    0.205592454065231465E+02   -0.765816849693177915E+03
    0.148054248285254175E+04    0.273301374406408026E+01    0.210937776706623765E+02   -0.766055209286106447E+03
    0.148054248285254175E+04    0.273301374406408026E+01    0.210937776706623765E+02   -0.766055209286106447E+03
    0.147901464200464284E+04    0.274803655133319591E+01    0.211521588104257603E+02   -0.766308681984633836E+03
    0.148035863412254184E+04    0.274363399052256396E+01    0.209814361776770681E+02   -0.765797251529259711E+03
    0.147921653167409158E+04    0.273792472227785488E+01    0.206466729792823571E+02   -0.766199740361750173E+03
    0.148000895626048418E+04    0.274884792088402818E+01    0.208346795168883290E+02   -0.765825210410818045E+03
    0.147907617155410048E+04    0.274486562222042618E+01    0.208615819395894420E+02   -0.766135265016360449E+03
    0.147929697787363079E+04    0.273689694198500266E+01    0.209237740839737398E+02   -0.766192669204314257E+03
    0.148012510599462416E+04    0.273954317527877578E+01    0.202900502174014008E+02   -0.765975728108090948E+03
    0.148011288354317526E+04    0.273825358291932996E+01    0.213666714850317021E+02   -0.766081024543535477E+03
    0.147908413164898479E+04    0.275401431792908236E+01    0.207308813599019146E+02   -0.766266161829957355E+03
    0.148052404809375548E+04    0.274152121389947157E+01    0.208743796076793018E+02   -0.765803336705372772E+03
    0.147918896564137731E+04    0.274807488979370174E+01    0.203397966394241791E+02   -0.766213483614731331E+03
    0.148001548819254504E+04    0.274007292379387835E+01    0.211089203201259039E+02   -0.765849336720933593E+03
    0.147916416401313268E+04    0.275117498072618671E+01    0.204194215186292070E+02   -0.766231508406661078E+03
    0.147983232049973935E+04    0.273020475052090150E+01    0.205227602181199131E+02   -0.766310082100117143E+03
    0.148110728101008976E+04    0.273949976597900768E+01    0.211649563918066690E+02   -0.766202130748848731E+03
    0.148051256749687718E+04    0.273051954458764534E+01    0.205515390508232798E+02   -0.766151436127938950E+03
    0.147947004740315492E+04    0.274179109272039989E+01    0.211572635594621659E+02   -0.766034594306746726E+03
    0.147928702618761645E+04    0.273853882994358910E+01    0.208085118745209741E+02   -0.766110344326127461E+03
    0.148029942499800222E+04    0.272956754086770026E+01    0.211408269343781114E+02   -0.766280469295447119E+03
    0.148008559154654222E+04    0.274071612074679827E+01    0.205816347861180589E+02   -0.765779982146438215E+03
    0.148011400399095919E+04    0.274404715724709680E+01    0.206208895581793996E+02   -0.765762071998948613E+03
    0.148018253584194326E+04    0.274499969627801033E+01    0.204432587819020455E+02   -0.765860449023201681E+03
    0.148069302204064934E+04    0.274115279896753528E+01    0.214086856672832226E+02   -0.766181733966552429E+03
    0.148072006122213043E+04    0.274833237354522986E+01    0.207942524011545800E+02   -0.766060034401198436E+03
    0.148062078952306729E+04    0.275221973705723144E+01    0.211054673168625158E+02   -0.766283359638912771E+03
    0.148069132240576619E+04    0.274757216709299446E+01    0.209658186108893716E+02   -0.766030404526914140E+03
    0.147999458068689637E+04    0.274843826498841581E+01    0.202871331562161998E+02   -0.766033349259863371E+03
    0.147970604526207308E+04    0.275488782023595302E+01    0.208692230726425407E+02   -0.766091414651846890E+03
    0.148075412342482423E+04    0.274363245940677158E+01    0.203841144576182955E+02   -0.766079757991042015E+03
    0.148014603987509190E+04    0.275552681212487460E+01    0.211749864411359994E+02   -0.766308838510768737E+03
    0.148039975805975359E+04    0.274877394123999474E+01    0.204660705068422999E+02   -0.766009249697453924E+03
    0.147987315466063387E+04    0.273600888253948327E+01    0.205972592695691219E+02   -0.765933568811758278E+03
    0.148020013352184060E+04    0.272846280820420262E+01    0.206183280674748630E+02   -0.766288167999208099E+03
    0.148045475995831657E+04    0.274360636365058363E+01    0.202719674983588618E+02   -0.766036771178407889E+03
    0.147946641703937985E+04    0.274274157578865685E+01    0.204692250546119681E+02   -0.765973998653039644E+03
    0.147941926395103656E+04    0.275087874131188048E+01    0.211166436194268670E+02   -0.766083843467484030E+03
    0.148078008734064360E+04    0.274231769513459733E+01    0.203189050092821475E+02   -0.766122748731831734E+03
    0.148104182865468488E+04    0.274539929407253558E+01    0.208687117282986208E+02   -0.766178456062259670E+03
    0.148043898989556033E+04    0.275261996586140478E+01    0.205174531409173255E+02   -0.766196140039685815E+03
    0.147985139642084846E+04    0.274997180116525675E+01    0.205303402798342205E+02   -0.765916638208530458E+03
    0.148117906294842123E+04    0.274144948699351643E+01    0.210156773670583448E+02   -0.766210282096198398E+03
    0.148035503903891527E+04    0.273334116229975344E+01    0.210855026835947257E+02   -0.766025275329870738E+03
    0.148031750378206061E+04    0.273535948058240486E+01    0.201518731372792388E+02   -0.766223501993913942E+03
    0.147968294619351764E+04    0.275376131348160946E+01    0.208672348982591274E+02   -0.766034031768604791E+03
    0.147961096464095294E+04    0.274341683378832624E+01    0.210314059176817381E+02   -0.765877373503951162E+03
    0.147979009249575438E+04    0.274229994303891411E+01    0.214421388949456428E+02   -0.766157231495229894E+03
    0.147992302394824901E+04    0.274236100275125461E+01    0.202968502200307341E+02   -0.765954898485558033E+03
    0.147942848727898763E+04    0.273738757859502568E+01    0.208914945428327457E+02   -0.766070859556503933E+03
    0.147953341468337840E+04    0.274111058929228957E+01    0.210542759157167154E+02   -0.765953669905474044E+03
    0.147964960299910717E+04    0.275816087543717536E+01    0.207116373814664172E+02   -0.766302068953543653E+03
