    0.230548167440143698E+04    0.348717735035372112E+01   -0.301880868679666348E+00    0.627196958718344355E+00    0.104989268661254531E+01    0.299926193072274572E+01    0.394527455018850475E+02   -0.438515624150162822E+02   -0.201114801023429186E+04
    0.230552089885134228E+04    0.345837436766203998E+01   -0.300722440150713421E+00    0.627748593564086077E+00    0.104984466548346722E+01    0.299985302302891599E+01   -0.403875128908066472E+02   -0.319633416154578924E+02   -0.201114150229806523E+04
    0.230472577154541250E+04    0.347191045312822633E+01   -0.302961964830468777E+00    0.627726588486110515E+00    0.104993619017555506E+01    0.299968702040381618E+01   -0.357195111021043488E+02    0.347444867425540735E+02   -0.201111710684468699E+04
    0.230472577154541250E+04    0.347191045312822633E+01   -0.302961964830468777E+00    0.627726588486110515E+00    0.104993619017555506E+01    0.299968702040381618E+01   -0.357195111021043488E+02    0.347444867425540735E+02   -0.201111710684468699E+04
    0.230504746925631025E+04    0.344987530542538101E+01   -0.300828110893250511E+00    0.626292867310838552E+00    0.104993534840243141E+01    0.299951595491262513E+01    0.120276313838721052E+02   -0.157155801524963508E+02   -0.201111687498442416E+04
    0.230451468345367266E+04    0.348965636015435088E+01   -0.300955070575667782E+00    0.629947393635048369E+00    0.104991697233202164E+01    0.299885127443947042E+01   -0.469908365400484698E+02   -0.861409279830186847E+01   -0.201111215222327428E+04
    0.230451468345367266E+04    0.348965636015435088E+01   -0.300955070575667782E+00    0.629947393635048369E+00    0.104991697233202164E+01    0.299885127443947042E+01   -0.469908365400484698E+02   -0.861409279830186847E+01   -0.201111215222327428E+04
    0.230531165406401396E+04    0.343929119097894365E+01   -0.300794057324497821E+00    0.629859496585726930E+00    0.104986823588385070E+01    0.299973532107115126E+01    0.679933314384960852E+01   -0.594204061609779899E+01   -0.201108788897634258E+04
    0.230514485933204651E+04    0.346857869816715381E+01   -0.299932864207430205E+00    0.623585160717768261E+00    0.104995533575059707E+01    0.299915608332397277E+01   -0.658014608606507778E+01    0.381575786416962046E+02   -0.201108389957986265E+04
    0.230514485933204651E+04    0.346857869816715381E+01   -0.299932864207430205E+00    0.623585160717768261E+00    0.104995533575059707E+01    0.299915608332397277E+01   -0.658014608606507778E+01    0.381575786416962046E+02   -0.201108389957986265E+04
    0.230530612020310218E+04    0.345349069702558076E+01   -0.299812418498517197E+00    0.625950726805742708E+00    0.104995913902915539E+01    0.299978975004475679E+01   -0.409562997521845844E+02    0.383009195251925547E+02   -0.201106031993646161E+04
    0.230530612020310218E+04    0.345349069702558076E+01   -0.299812418498517197E+00    0.625950726805742708E+00    0.104995913902915539E+01    0.299978975004475679E+01   -0.409562997521845844E+02    0.383009195251925547E+02   -0.201106031993646161E+04
    0.230550499940731879E+04    0.349676339674515146E+01   -0.301155215143154964E+00    0.632656135778072448E+00    0.104996339608391920E+01    0.299967012222047336E+01   -0.140191633927716452E+01    0.361801798187376988E+01   -0.201103971586643365E+04
    0.230550499940731879E+04    0.349676339674515146E+01   -0.301155215143154964E+00    0.632656135778072448E+00    0.104996339608391920E+01    0.299967012222047336E+01   -0.140191633927716452E+01    0.361801798187376988E+01   -0.201103971586643365E+04
