    0.250621091723442078E+04    0.300175154209136963E+01   -0.516493082046508789E+02   -0.237200334495502375E+04   -0.629515351937697432E+01    1
    0.228208769559860229E+04    0.329253053665161133E+01    0.461758971214294434E+02   -0.237124672223378911E+04   -0.630515351937697766E+01    1
    0.168598871499124357E+04    0.422859737685194759E+01    0.153086724600339608E+01   -0.232647915205156687E+04   -0.631515351937697567E+01    1
    0.166159262689549314E+04    0.440270878800518517E+01   -0.999695164106155687E+01   -0.231198172461425429E+04   -0.632515351937697190E+01    1
    0.249753512144088745E+04    0.279592776298522949E+01   -0.242500185966491699E+02   -0.230414238009085238E+04   -0.633515351937697790E+01    1
    0.276063580716944489E+04    0.446009762549973843E+01   -0.305749372368848071E+01   -0.230129850925150276E+04   -0.634515351937697858E+01    1
    0.268544861674308777E+04    0.390333497524261475E+01   -0.412362217903137207E+02   -0.228413616651026950E+04   -0.635515351937697659E+01    1
    0.286954590082168579E+04    0.258077168464660645E+01    0.317673325538635254E+02   -0.227114358081569480E+04   -0.636515351937697371E+01    1
    0.252061063863779600E+04    0.314970126009126661E+01   -0.511048381194382131E+02   -0.226437690890930298E+04   -0.637515351937697350E+01    1
    0.243548728823661804E+04    0.443819338083267212E+01   -0.687638521194458008E+01   -0.225842412637778762E+04   -0.638515351937697861E+01    1
    0.148176859702643424E+04    0.371526092140385789E+01    0.623668559452514160E+02   -0.224287583024521336E+04   -0.639515351937698195E+01    1
    0.265753239165038485E+04    0.478856182327563040E+01    0.773837776670086726E+02   -0.222051685236414096E+04   -0.640515351937697730E+01    1
    0.253412296502224945E+04    0.462978540552301343E+01    0.855645188347917838E+02   -0.221730136742890954E+04   -0.641515351937697620E+01    1
    0.158425058126449585E+04    0.277797180414199829E+01    0.322147011756896973E+02   -0.221556373306029582E+04   -0.642515351937697776E+01    1
    0.257373974104851277E+04    0.355091146678354885E+01   -0.552514179911166181E+02   -0.220175011962709777E+04   -0.643515351937697222E+01    1
    0.248564757181160348E+04    0.271870183942693133E+01   -0.142738194178772915E+02   -0.218383764126334700E+04   -0.644515351937697556E+01    1
    0.253345413804054260E+04    0.390549790859222412E+01   -0.406787514686584473E+02   -0.218328522229753980E+04   -0.645515351937697535E+01    1
    0.256885728022479907E+04    0.450631264070629012E+01   -0.278858274599913756E+02   -0.218205687683011774E+04   -0.646515351937697513E+01    1
    0.274853603796220523E+04    0.483853497387908504E+01    0.451973539492703935E+02   -0.216079381583650638E+04   -0.647515351937697048E+01    1
    0.288281185030937195E+04    0.343387079238891602E+01    0.210165977478027344E+00   -0.215965417898342957E+04   -0.648515351937697559E+01    1
    0.261330733635827937E+04    0.476566536495011484E+01    0.749125150440935954E+02   -0.214979535363080186E+04   -0.649515351937697538E+01    1
    0.278482123790770129E+04    0.352254841770225058E+01    0.684792787595190759E+02   -0.214586309833386395E+04   -0.650515351937697694E+01    1
    0.274268842656951119E+04    0.452722992543340830E+01    0.564525371388796771E+02   -0.213609752452433167E+04   -0.651515351937697318E+01    1
    0.146493908064700599E+04    0.347687449844678431E+01   -0.129891988514485490E+01   -0.211940968901328142E+04   -0.652515351937697652E+01    1
    0.260093035899453389E+04    0.428717313010987233E+01   -0.292632492560626076E+02   -0.208385276262006846E+04   -0.653515351937697631E+01    1
    0.154361163369380529E+04    0.265606609717097797E+01   -0.422021323540438686E+01   -0.207502664020388966E+04   -0.654515351937697609E+01    1
