    0.194838026066247835E+04    0.465105670186669329E+01   -0.304033441810308558E+00    0.547419487077576816E+00   -0.143136081468900951E+02
    0.194838026066247835E+04    0.465105670186669329E+01   -0.304033441810308558E+00    0.547419487077576816E+00   -0.143136081468900951E+02
    0.194636321835676449E+04    0.435662736210405299E+01   -0.497245895113792358E+00    0.533951084953449118E+00   -0.142908237962822113E+02
    0.189336864074518667E+04    0.337517031759066910E+01   -0.364133833103748694E+00    0.331637354387024352E+00   -0.142696054676369855E+02
    0.193686924682637891E+04    0.351661398404375580E+01   -0.322662019178668213E+00    0.566658791211194668E+00   -0.142545027629894303E+02
    0.193684276558403940E+04    0.347440456442293710E+01   -0.458968757859546161E+00    0.481908978070064387E+00   -0.142397541840149646E+02
    0.193684276558403940E+04    0.347440456442293710E+01   -0.458968757859546161E+00    0.481908978070064387E+00   -0.142397541840149646E+02
    0.197223171835351491E+04    0.429194014483475517E+01   -0.359395667600659940E+00    0.436480574850910852E+00   -0.142305169513837217E+02
    0.197634820944329090E+04    0.416255372844793747E+01   -0.379345354098893250E+00    0.115976352835264834E+00   -0.142284499073484234E+02
    0.191487291818732160E+04    0.403059327542875501E+01   -0.273550066860427155E+00    0.237894963484053895E+00   -0.142273381505778609E+02
    0.193214240092856653E+04    0.310669492699210048E+01   -0.433015762625982736E+00    0.554093671485720973E+00   -0.142214485331096228E+02
    0.197250544448207143E+04    0.462640716982997091E+01   -0.435406767416471718E+00    0.394924468560693187E+00   -0.142196531208871040E+02
    0.197250544448207143E+04    0.462640716982997091E+01   -0.435406767416471718E+00    0.394924468560693187E+00   -0.142196531208871040E+02
    0.190139913701880346E+04    0.338049234701905998E+01   -0.334401048101949816E+00    0.786367047302543809E+00   -0.141979836182841179E+02
    0.196346475942069856E+04    0.468691816765528291E+01   -0.361247639365777584E+00    0.150184571994329746E+00   -0.141868359552487071E+02
    0.193416844790597588E+04    0.320310599121565076E+01   -0.412614821255516517E+00    0.538703012504166634E+00   -0.141816575857892300E+02
    0.191814964810047172E+04    0.421292050311179089E+01   -0.320538260833395539E+00    0.235195899378118328E+00   -0.141750363141295708E+02
    0.191814964810047172E+04    0.421292050311179089E+01   -0.320538260833395539E+00    0.235195899378118328E+00   -0.141750363141295708E+02
    0.191516682297918123E+04    0.311349763743422292E+01   -0.371138912935195742E+00    0.577159132160944388E+00   -0.141701612336476934E+02
    0.192384727420355853E+04    0.340379334530706146E+01   -0.381334193583735215E+00    0.714863124103826131E+00   -0.141600292877410148E+02
    0.195283468815660831E+04    0.425203891218736274E+01   -0.328876467599267697E+00    0.205228914588896083E+00   -0.141517961018886638E+02
    0.191477999266498091E+04    0.339148843836796132E+01   -0.421955789955575977E+00    0.611557012314877024E+00   -0.141517784455489881E+02
    0.191477999266498091E+04    0.339148843836796132E+01   -0.421955789955575977E+00    0.611557012314877024E+00   -0.141517784455489881E+02
    0.197104336774976582E+04    0.428670590069072066E+01   -0.484529713369885429E+00    0.412235373923771187E+00   -0.141461119561959503E+02
    0.196212064443274494E+04    0.472330079139369907E+01   -0.447540605285314030E+00    0.275603779487815170E+00   -0.141434666932049833E+02
    0.191034228229319433E+04    0.396497284890617641E+01   -0.364393660144656018E+00    0.262684569043165173E+00   -0.141433153156963485E+02
    0.191034228229319433E+04    0.396497284890617641E+01   -0.364393660144656018E+00    0.262684569043165173E+00   -0.141433153156963485E+02
    0.193201339105616580E+04    0.411526108403879398E+01   -0.422261683027256640E+00    0.721118852131063304E+00   -0.141401846309334989E+02
    0.193201339105616580E+04    0.411526108403879398E+01   -0.422261683027256640E+00    0.721118852131063304E+00   -0.141401846309334989E+02
    0.194388341283411000E+04    0.445944915886217430E+01   -0.483877788019943356E+00    0.246014980465652427E+00   -0.141377006363299245E+02
