    0.162390947341918945E+04    0.407991528511047363E+01    0.197679579257965088E+00    0.616651511192321755E+00   -0.646998053167497602E+02   -0.630515351937697766E+01    1
    0.164106483459472656E+04    0.382135403156280518E+01    0.153614103794097900E+00    0.397584664821624800E+00   -0.645626953619172355E+02   -0.631515351937697567E+01    1
    0.165384801449643533E+04    0.464531963826638084E+01    0.201036072119985865E+00    0.609605399365020562E+00   -0.635012478372313538E+02   -0.632515351937697190E+01    1
    0.159009475708007812E+04    0.405640900135040283E+01   -0.979163050651550293E-01    0.533064150810241721E+00   -0.633444413127102806E+02   -0.633515351937697790E+01    1
    0.157626469415746305E+04    0.430697351463232181E+01    0.471839235805252999E+00    0.314860429580543888E+00   -0.600657271072710444E+02   -0.634515351937697858E+01    1
    0.168156852722167969E+04    0.415421640872955322E+01    0.355110585689544678E+00    0.297032588720321677E+00   -0.587101959929357520E+02   -0.635515351937697659E+01    1
    0.173249959945678711E+04    0.402756845951080322E+01    0.904101639986038208E+00    0.127993464469909668E+00   -0.566174001003246232E+02   -0.636515351937697371E+01    1
    0.163658084869384766E+04    0.337926006317138672E+01    0.589596629142761230E-01    0.139928984642028825E+00   -0.565346667636548830E+02   -0.637515351937697350E+01    1
    0.162589092254638672E+04    0.415529358386993408E+01    0.940540522336959839E+00    0.577125740051269598E+00   -0.564398922554522926E+02   -0.638515351937697861E+01    1
    0.165397888193921290E+04    0.447059584671627341E+01    0.317876004454522576E-01    0.380372304390534266E+00   -0.562728209829415462E+02   -0.639515351937698195E+01    1
